CustomMotor; HingeJointMotor; Time
CustomMotor; HingeJointMotor; Time
7,394137;7,394137;280,1987
7,394137;7,394137;280,1987
7,394135;7,394135;280,3987
7,394135;7,394135;280,3987
7,394137;7,394137;280,5987
7,394137;7,394137;280,5987
7,394137;7,394137;280,7987
7,394137;7,394137;280,7987
7,394135;7,394135;280,9987
7,394135;7,394135;280,9987
7,394137;7,394137;281,1988
7,394137;7,394137;281,1988
7,394135;7,394135;281,3988
7,394135;7,394135;281,3988
7,394137;7,394137;281,5988
7,394137;7,394137;281,5988
7,394137;7,394137;281,7988
7,394137;7,394137;281,7988
7,394136;7,394136;281,9988
7,394136;7,394136;281,9988
7,394135;7,394135;282,1988
7,394135;7,394135;282,1988
7,394138;7,394138;282,3988
7,394138;7,394138;282,3988
7,394137;7,394137;282,5988
7,394137;7,394137;282,5988
7,394135;7,394135;282,7989
7,394135;7,394135;282,7989
7,394137;7,394137;282,9989
7,394137;7,394137;282,9989
7,394136;7,394136;283,1989
7,394136;7,394136;283,1989
7,394137;7,394137;283,3989
7,394137;7,394137;283,3989
7,394136;7,394136;283,5989
7,394136;7,394136;283,5989
7,394137;7,394137;283,7989
7,394137;7,394137;283,7989
7,394136;7,394136;283,9989
7,394136;7,394136;283,9989
7,394135;7,394135;284,1989
7,394135;7,394135;284,1989
7,394137;7,394137;284,399
7,394137;7,394137;284,399
7,394135;7,394135;284,599
7,394135;7,394135;284,599
7,394137;7,394137;284,799
7,394137;7,394137;284,799
7,394136;7,394136;284,999
7,394136;7,394136;284,999
7,394137;7,394137;285,199
7,394137;7,394137;285,199
7,394136;7,394136;285,399
7,394136;7,394136;285,399
7,394137;7,394137;285,599
7,394137;7,394137;285,599
7,394136;7,394136;285,799
7,394136;7,394136;285,799
7,394135;7,394135;285,9991
7,394135;7,394135;285,9991
7,394137;7,394137;286,1991
7,394137;7,394137;286,1991
7,394135;7,394135;286,3991
7,394135;7,394135;286,3991
7,394136;7,394136;286,5991
7,394136;7,394136;286,5991
7,394135;7,394135;286,7991
7,394135;7,394135;286,7991
7,394137;7,394137;286,9991
7,394137;7,394137;286,9991
7,394136;7,394136;287,1991
7,394136;7,394136;287,1991
7,394137;7,394137;287,3991
7,394137;7,394137;287,3991
7,394136;7,394136;287,5992
7,394136;7,394136;287,5992
7,394135;7,394135;287,7992
7,394135;7,394135;287,7992
7,394137;7,394137;287,9992
7,394137;7,394137;287,9992
7,394135;7,394135;288,1992
7,394135;7,394135;288,1992
7,394137;7,394137;288,3992
7,394137;7,394137;288,3992
7,394135;7,394135;288,5992
7,394135;7,394135;288,5992
7,394135;7,394135;288,7992
7,394135;7,394135;288,7992
7,394137;7,394137;288,9992
7,394137;7,394137;288,9992
7,394134;7,394134;289,1992
7,394134;7,394134;289,1992
7,394138;7,394138;289,3993
7,394138;7,394138;289,3993
7,394135;7,394135;289,5993
7,394135;7,394135;289,5993
7,394136;7,394136;289,7993
7,394136;7,394136;289,7993
7,394136;7,394136;289,9993
7,394136;7,394136;289,9993
7,394136;7,394136;290,1993
7,394136;7,394136;290,1993
7,394136;7,394136;290,3993
7,394136;7,394136;290,3993
7,394135;7,394135;290,5993
7,394135;7,394135;290,5993
7,394137;7,394137;290,7993
7,394137;7,394137;290,7993
7,394135;7,394135;290,9994
7,394135;7,394135;290,9994
7,394136;7,394136;291,1994
7,394136;7,394136;291,1994
7,394135;7,394135;291,3994
7,394135;7,394135;291,3994
7,394137;7,394137;291,5994
7,394137;7,394137;291,5994
7,394137;7,394137;291,7994
7,394137;7,394137;291,7994
7,394138;7,394138;291,9994
7,394138;7,394138;291,9994
7,394136;7,394136;292,1994
7,394136;7,394136;292,1994
7,394136;7,394136;292,3994
7,394136;7,394136;292,3994
7,394137;7,394137;292,5995
7,394137;7,394137;292,5995
7,394135;7,394135;292,7995
7,394135;7,394135;292,7995
7,394137;7,394137;292,9995
7,394137;7,394137;292,9995
7,394135;7,394135;293,1995
7,394135;7,394135;293,1995
7,394138;7,394138;293,3995
7,394138;7,394138;293,3995
7,394137;7,394137;293,5995
7,394137;7,394137;293,5995
7,394135;7,394135;293,7995
7,394135;7,394135;293,7995
7,394137;7,394137;293,9995
7,394137;7,394137;293,9995
7,394137;7,394137;294,1996
7,394137;7,394137;294,1996
7,394135;7,394135;294,3996
7,394135;7,394135;294,3996
7,394137;7,394137;294,5996
7,394137;7,394137;294,5996
7,394137;7,394137;294,7996
7,394137;7,394137;294,7996
7,394135;7,394135;294,9996
7,394135;7,394135;294,9996
7,394137;7,394137;295,1996
7,394137;7,394137;295,1996
7,394135;7,394135;295,3996
7,394135;7,394135;295,3996
7,394138;7,394138;295,5996
7,394138;7,394138;295,5996
7,394136;7,394136;295,7997
7,394136;7,394136;295,7997
7,394137;7,394137;295,9997
7,394137;7,394137;295,9997
7,394136;7,394136;296,1997
7,394136;7,394136;296,1997
7,394137;7,394137;296,3997
7,394137;7,394137;296,3997
7,394137;7,394137;296,5997
7,394137;7,394137;296,5997
7,394137;7,394137;296,7997
7,394137;7,394137;296,7997
7,394137;7,394137;296,9997
7,394137;7,394137;296,9997
7,394135;7,394135;297,1997
7,394135;7,394135;297,1997
7,394137;7,394137;297,3997
7,394137;7,394137;297,3997
7,394135;7,394135;297,5998
7,394135;7,394135;297,5998
7,394137;7,394137;297,7998
7,394137;7,394137;297,7998
7,394135;7,394135;297,9998
7,394135;7,394135;297,9998
7,394137;7,394137;298,1998
7,394137;7,394137;298,1998
7,394137;7,394137;298,3998
7,394137;7,394137;298,3998
7,394136;7,394136;298,5998
7,394136;7,394136;298,5998
7,394135;7,394135;298,7998
7,394135;7,394135;298,7998
7,394137;7,394137;298,9998
7,394137;7,394137;298,9998
7,394136;7,394136;299,1999
7,394136;7,394136;299,1999
7,394137;7,394137;299,3999
7,394137;7,394137;299,3999
7,394137;7,394137;299,5999
7,394137;7,394137;299,5999
7,394137;7,394137;299,7999
7,394137;7,394137;299,7999
7,394137;7,394137;299,9999
7,394137;7,394137;299,9999
7,394137;7,394137;300,1999
7,394137;7,394137;300,1999
7,394137;7,394137;300,3999
7,394137;7,394137;300,3999
7,394137;7,394137;300,5999
7,394137;7,394137;300,5999
7,394136;7,394136;300,8
7,394136;7,394136;300,8
7,394135;7,394135;301
7,394135;7,394135;301
7,394136;7,394136;301,2
7,394136;7,394136;301,2
7,394136;7,394136;301,4
7,394136;7,394136;301,4
7,394137;7,394137;301,6
7,394137;7,394137;301,6
7,394136;7,394136;301,8
7,394136;7,394136;301,8
7,394137;7,394137;302
7,394137;7,394137;302
7,394136;7,394136;302,2
7,394136;7,394136;302,2
7,394135;7,394135;302,4001
7,394135;7,394135;302,4001
7,394137;7,394137;302,6001
7,394137;7,394137;302,6001
7,394135;7,394135;302,8001
7,394135;7,394135;302,8001
7,394138;7,394138;303,0001
7,394138;7,394138;303,0001
7,394135;7,394135;303,2001
7,394135;7,394135;303,2001
7,394137;7,394137;303,4001
7,394137;7,394137;303,4001
7,394136;7,394136;303,6001
7,394136;7,394136;303,6001
7,394137;7,394137;303,8001
7,394137;7,394137;303,8001
7,394137;7,394137;304,0002
7,394137;7,394137;304,0002
7,394137;7,394137;304,2002
7,394137;7,394137;304,2002
7,394137;7,394137;304,4002
7,394137;7,394137;304,4002
7,394135;7,394135;304,6002
7,394135;7,394135;304,6002
7,394137;7,394137;304,8002
7,394137;7,394137;304,8002
7,394135;7,394135;305,0002
7,394135;7,394135;305,0002
7,394136;7,394136;305,2002
7,394136;7,394136;305,2002
7,394135;7,394135;305,4002
7,394135;7,394135;305,4002
7,394137;7,394137;305,6003
7,394137;7,394137;305,6003
7,394135;7,394135;305,8003
7,394135;7,394135;305,8003
7,394137;7,394137;306,0003
7,394137;7,394137;306,0003
7,394134;7,394134;306,2003
7,394134;7,394134;306,2003
7,394137;7,394137;306,4003
7,394137;7,394137;306,4003
7,394136;7,394136;306,6003
7,394136;7,394136;306,6003
7,394137;7,394137;306,8003
7,394137;7,394137;306,8003
7,394137;7,394137;307,0003
7,394137;7,394137;307,0003
7,394137;7,394137;307,2003
7,394137;7,394137;307,2003
7,394137;7,394137;307,4004
7,394137;7,394137;307,4004
7,394134;7,394134;307,6004
7,394134;7,394134;307,6004
7,394137;7,394137;307,8004
7,394137;7,394137;307,8004
7,394135;7,394135;308,0004
7,394135;7,394135;308,0004
7,394137;7,394137;308,2004
7,394137;7,394137;308,2004
7,394134;7,394134;308,4004
7,394134;7,394134;308,4004
7,394137;7,394137;308,6004
7,394137;7,394137;308,6004
7,394136;7,394136;308,8004
7,394136;7,394136;308,8004
7,394138;7,394138;309,0005
7,394138;7,394138;309,0005
7,394136;7,394136;309,2005
7,394136;7,394136;309,2005
7,394136;7,394136;309,4005
7,394136;7,394136;309,4005
7,394136;7,394136;309,6005
7,394136;7,394136;309,6005
7,394135;7,394135;309,8005
7,394135;7,394135;309,8005
7,394137;7,394137;310,0005
7,394137;7,394137;310,0005
7,394135;7,394135;310,2005
7,394135;7,394135;310,2005
7,394138;7,394138;310,4005
7,394138;7,394138;310,4005
7,394134;7,394134;310,6006
7,394134;7,394134;310,6006
7,394137;7,394137;310,8006
7,394137;7,394137;310,8006
7,394136;7,394136;311,0006
7,394136;7,394136;311,0006
7,394138;7,394138;311,2006
7,394138;7,394138;311,2006
7,394136;7,394136;311,4006
7,394136;7,394136;311,4006
7,394135;7,394135;311,6006
7,394135;7,394135;311,6006
7,394138;7,394138;311,8006
7,394138;7,394138;311,8006
7,394135;7,394135;312,0006
7,394135;7,394135;312,0006
7,394137;7,394137;312,2007
7,394137;7,394137;312,2007
7,394137;7,394137;312,4007
7,394137;7,394137;312,4007
7,394135;7,394135;312,6007
7,394135;7,394135;312,6007
7,394137;7,394137;312,8007
7,394137;7,394137;312,8007
7,394135;7,394135;313,0007
7,394135;7,394135;313,0007
7,394137;7,394137;313,2007
7,394137;7,394137;313,2007
7,394136;7,394136;313,4007
7,394136;7,394136;313,4007
7,394135;7,394135;313,6007
7,394135;7,394135;313,6007
7,394137;7,394137;313,8008
7,394137;7,394137;313,8008
7,394135;7,394135;314,0008
7,394135;7,394135;314,0008
7,394137;7,394137;314,2008
7,394137;7,394137;314,2008
7,394136;7,394136;314,4008
7,394136;7,394136;314,4008
7,394137;7,394137;314,6008
7,394137;7,394137;314,6008
7,394137;7,394137;314,8008
7,394137;7,394137;314,8008
7,394137;7,394137;315,0008
7,394137;7,394137;315,0008
7,394136;7,394136;315,2008
7,394136;7,394136;315,2008
7,394136;7,394136;315,4008
7,394136;7,394136;315,4008
7,394135;7,394135;315,6009
7,394135;7,394135;315,6009
7,394137;7,394137;315,8009
7,394137;7,394137;315,8009
7,394135;7,394135;316,0009
7,394135;7,394135;316,0009
7,394138;7,394138;316,2009
7,394138;7,394138;316,2009
7,394136;7,394136;316,4009
7,394136;7,394136;316,4009
7,394137;7,394137;316,6009
7,394137;7,394137;316,6009
7,394137;7,394137;316,8009
7,394137;7,394137;316,8009
7,394137;7,394137;317,0009
7,394137;7,394137;317,0009
7,394136;7,394136;317,201
7,394136;7,394136;317,201
7,394135;7,394135;317,401
7,394135;7,394135;317,401
7,394137;7,394137;317,601
7,394137;7,394137;317,601
7,394135;7,394135;317,801
7,394135;7,394135;317,801
7,394137;7,394137;318,001
7,394137;7,394137;318,001
7,394135;7,394135;318,201
7,394135;7,394135;318,201
7,394137;7,394137;318,401
7,394137;7,394137;318,401
7,394137;7,394137;318,601
7,394137;7,394137;318,601
7,394137;7,394137;318,8011
7,394137;7,394137;318,8011
7,394136;7,394136;319,0011
7,394136;7,394136;319,0011
7,394137;7,394137;319,2011
7,394137;7,394137;319,2011
7,394137;7,394137;319,4011
7,394137;7,394137;319,4011
7,394135;7,394135;319,6011
7,394135;7,394135;319,6011
7,394137;7,394137;319,8011
7,394137;7,394137;319,8011
7,394135;7,394135;320,0011
7,394135;7,394135;320,0011
7,394136;7,394136;320,2011
7,394136;7,394136;320,2011
7,394135;7,394135;320,4012
7,394135;7,394135;320,4012
7,394136;7,394136;320,6012
7,394136;7,394136;320,6012
7,394137;7,394137;320,8012
7,394137;7,394137;320,8012
7,394137;7,394137;321,0012
7,394137;7,394137;321,0012
7,394136;7,394136;321,2012
7,394136;7,394136;321,2012
7,394135;7,394135;321,4012
7,394135;7,394135;321,4012
7,394138;7,394138;321,6012
7,394138;7,394138;321,6012
7,394137;7,394137;321,8012
7,394137;7,394137;321,8012
7,394134;7,394134;322,0013
7,394134;7,394134;322,0013
7,394137;7,394137;322,2013
7,394137;7,394137;322,2013
7,394135;7,394135;322,4013
7,394135;7,394135;322,4013
7,394137;7,394137;322,6013
7,394137;7,394137;322,6013
7,394137;7,394137;322,8013
7,394137;7,394137;322,8013
7,394137;7,394137;323,0013
7,394137;7,394137;323,0013
7,394136;7,394136;323,2013
7,394136;7,394136;323,2013
7,394135;7,394135;323,4013
7,394135;7,394135;323,4013
7,394137;7,394137;323,6013
7,394137;7,394137;323,6013
7,394136;7,394136;323,8014
7,394136;7,394136;323,8014
7,394136;7,394136;324,0014
7,394136;7,394136;324,0014
7,394137;7,394137;324,2014
7,394137;7,394137;324,2014
7,394137;7,394137;324,4014
7,394137;7,394137;324,4014
7,394137;7,394137;324,6014
7,394137;7,394137;324,6014
7,394135;7,394135;324,8014
7,394135;7,394135;324,8014
7,394137;7,394137;325,0014
7,394137;7,394137;325,0014
7,394134;7,394134;325,2014
7,394134;7,394134;325,2014
7,394137;7,394137;325,4015
7,394137;7,394137;325,4015
7,394137;7,394137;325,6015
7,394137;7,394137;325,6015
7,394137;7,394137;325,8015
7,394137;7,394137;325,8015
7,394135;7,394135;326,0015
7,394135;7,394135;326,0015
7,394136;7,394136;326,2015
7,394136;7,394136;326,2015
7,394137;7,394137;326,4015
7,394137;7,394137;326,4015
7,394138;7,394138;326,6015
7,394138;7,394138;326,6015
7,394134;7,394134;326,8015
7,394134;7,394134;326,8015
7,394138;7,394138;327,0016
7,394138;7,394138;327,0016
7,394135;7,394135;327,2016
7,394135;7,394135;327,2016
7,394138;7,394138;327,4016
7,394138;7,394138;327,4016
7,394136;7,394136;327,6016
7,394136;7,394136;327,6016
7,394137;7,394137;327,8016
7,394137;7,394137;327,8016
7,394135;7,394135;328,0016
7,394135;7,394135;328,0016
7,394137;7,394137;328,2016
7,394137;7,394137;328,2016
7,394135;7,394135;328,4016
7,394135;7,394135;328,4016
7,394137;7,394137;328,6017
7,394137;7,394137;328,6017
7,394136;7,394136;328,8017
7,394136;7,394136;328,8017
7,394136;7,394136;329,0017
7,394136;7,394136;329,0017
7,394136;7,394136;329,2017
7,394136;7,394136;329,2017
7,394137;7,394137;329,4017
7,394137;7,394137;329,4017
7,394136;7,394136;329,6017
7,394136;7,394136;329,6017
7,394136;7,394136;329,8017
7,394136;7,394136;329,8017
7,394137;7,394137;330,0017
7,394137;7,394137;330,0017
7,394137;7,394137;330,2018
7,394137;7,394137;330,2018
7,394136;7,394136;330,4018
7,394136;7,394136;330,4018
7,394137;7,394137;330,6018
7,394137;7,394137;330,6018
7,394137;7,394137;330,8018
7,394137;7,394137;330,8018
7,394136;7,394136;331,0018
7,394136;7,394136;331,0018
7,394137;7,394137;331,2018
7,394137;7,394137;331,2018
7,394137;7,394137;331,4018
7,394137;7,394137;331,4018
7,394135;7,394135;331,6018
7,394135;7,394135;331,6018
7,394137;7,394137;331,8018
7,394137;7,394137;331,8018
7,394135;7,394135;332,0019
7,394135;7,394135;332,0019
7,394136;7,394136;332,2019
7,394136;7,394136;332,2019
7,394138;7,394138;332,4019
7,394138;7,394138;332,4019
7,394136;7,394136;332,6019
7,394136;7,394136;332,6019
7,394135;7,394135;332,8019
7,394135;7,394135;332,8019
7,394138;7,394138;333,0019
7,394138;7,394138;333,0019
7,394135;7,394135;333,2019
7,394135;7,394135;333,2019
7,394137;7,394137;333,4019
7,394137;7,394137;333,4019
7,394137;7,394137;333,602
7,394137;7,394137;333,602
7,394137;7,394137;333,802
7,394137;7,394137;333,802
7,394137;7,394137;334,002
7,394137;7,394137;334,002
7,394137;7,394137;334,202
7,394137;7,394137;334,202
7,394137;7,394137;334,402
7,394137;7,394137;334,402
7,394137;7,394137;334,602
7,394137;7,394137;334,602
7,394137;7,394137;334,802
7,394137;7,394137;334,802
7,394135;7,394135;335,002
7,394135;7,394135;335,002
7,394138;7,394138;335,2021
7,394138;7,394138;335,2021
7,394135;7,394135;335,4021
7,394135;7,394135;335,4021
7,394137;7,394137;335,6021
7,394137;7,394137;335,6021
7,394137;7,394137;335,8021
7,394137;7,394137;335,8021
7,394136;7,394136;336,0021
7,394136;7,394136;336,0021
7,394135;7,394135;336,2021
7,394135;7,394135;336,2021
7,394137;7,394137;336,4021
7,394137;7,394137;336,4021
7,394134;7,394134;336,6021
7,394134;7,394134;336,6021
7,394138;7,394138;336,8022
7,394138;7,394138;336,8022
7,394135;7,394135;337,0022
7,394135;7,394135;337,0022
7,394137;7,394137;337,2022
7,394137;7,394137;337,2022
7,394135;7,394135;337,4022
7,394135;7,394135;337,4022
7,394137;7,394137;337,6022
7,394137;7,394137;337,6022
7,394136;7,394136;337,8022
7,394136;7,394136;337,8022
7,394137;7,394137;338,0022
7,394137;7,394137;338,0022
7,394137;7,394137;338,2022
7,394137;7,394137;338,2022
7,394135;7,394135;338,4023
7,394135;7,394135;338,4023
7,394137;7,394137;338,6023
7,394137;7,394137;338,6023
7,394136;7,394136;338,8023
7,394136;7,394136;338,8023
7,394137;7,394137;339,0023
7,394137;7,394137;339,0023
7,394135;7,394135;339,2023
7,394135;7,394135;339,2023
7,394137;7,394137;339,4023
7,394137;7,394137;339,4023
7,394137;7,394137;339,6023
7,394137;7,394137;339,6023
7,394136;7,394136;339,8023
7,394136;7,394136;339,8023
7,394135;7,394135;340,0023
7,394135;7,394135;340,0023
7,394137;7,394137;340,2024
7,394137;7,394137;340,2024
7,394135;7,394135;340,4024
7,394135;7,394135;340,4024
7,394138;7,394138;340,6024
7,394138;7,394138;340,6024
7,394136;7,394136;340,8024
7,394136;7,394136;340,8024
7,394138;7,394138;341,0024
7,394138;7,394138;341,0024
7,394136;7,394136;341,2024
7,394136;7,394136;341,2024
7,394137;7,394137;341,4024
7,394137;7,394137;341,4024
7,394136;7,394136;341,6024
7,394136;7,394136;341,6024
7,394137;7,394137;341,8025
7,394137;7,394137;341,8025
7,394137;7,394137;342,0025
7,394137;7,394137;342,0025
7,394136;7,394136;342,2025
7,394136;7,394136;342,2025
7,394137;7,394137;342,4025
7,394137;7,394137;342,4025
7,394135;7,394135;342,6025
7,394135;7,394135;342,6025
7,394138;7,394138;342,8025
7,394138;7,394138;342,8025
7,394134;7,394134;343,0025
7,394134;7,394134;343,0025
7,394137;7,394137;343,2025
7,394137;7,394137;343,2025
7,394137;7,394137;343,4026
7,394137;7,394137;343,4026
7,394137;7,394137;343,6026
7,394137;7,394137;343,6026
7,394136;7,394136;343,8026
7,394136;7,394136;343,8026
7,394135;7,394135;344,0026
7,394135;7,394135;344,0026
7,394138;7,394138;344,2026
7,394138;7,394138;344,2026
7,394135;7,394135;344,4026
7,394135;7,394135;344,4026
7,394138;7,394138;344,6026
7,394138;7,394138;344,6026
7,394135;7,394135;344,8026
7,394135;7,394135;344,8026
7,394136;7,394136;345,0027
7,394136;7,394136;345,0027
7,394135;7,394135;345,2027
7,394135;7,394135;345,2027
7,394137;7,394137;345,4027
7,394137;7,394137;345,4027
7,394137;7,394137;345,6027
7,394137;7,394137;345,6027
7,394136;7,394136;345,8027
7,394136;7,394136;345,8027
7,394137;7,394137;346,0027
7,394137;7,394137;346,0027
7,394137;7,394137;346,2027
7,394137;7,394137;346,2027
7,394134;7,394134;346,4027
7,394134;7,394134;346,4027
7,394137;7,394137;346,6028
7,394137;7,394137;346,6028
7,394135;7,394135;346,8028
7,394135;7,394135;346,8028
7,394136;7,394136;347,0028
7,394136;7,394136;347,0028
7,394135;7,394135;347,2028
7,394135;7,394135;347,2028
7,394137;7,394137;347,4028
7,394137;7,394137;347,4028
7,394136;7,394136;347,6028
7,394136;7,394136;347,6028
7,394136;7,394136;347,8028
7,394136;7,394136;347,8028
7,394135;7,394135;348,0028
7,394135;7,394135;348,0028
7,394137;7,394137;348,2029
7,394137;7,394137;348,2029
7,394134;7,394134;348,4029
7,394134;7,394134;348,4029
7,394136;7,394136;348,6029
7,394136;7,394136;348,6029
7,394138;7,394138;348,8029
7,394138;7,394138;348,8029
7,394136;7,394136;349,0029
7,394136;7,394136;349,0029
7,394137;7,394137;349,2029
7,394137;7,394137;349,2029
7,394136;7,394136;349,4029
7,394136;7,394136;349,4029
7,394135;7,394135;349,6029
7,394135;7,394135;349,6029
7,394137;7,394137;349,8029
7,394137;7,394137;349,8029
7,394135;7,394135;350,003
7,394135;7,394135;350,003
7,394138;7,394138;350,203
7,394138;7,394138;350,203
7,394137;7,394137;350,403
7,394137;7,394137;350,403
7,394137;7,394137;350,603
7,394137;7,394137;350,603
7,394136;7,394136;350,803
7,394136;7,394136;350,803
7,394138;7,394138;351,003
7,394138;7,394138;351,003
7,394136;7,394136;351,203
7,394136;7,394136;351,203
7,394135;7,394135;351,403
7,394135;7,394135;351,403
7,394136;7,394136;351,6031
7,394136;7,394136;351,6031
7,394136;7,394136;351,8031
7,394136;7,394136;351,8031
7,394136;7,394136;352,0031
7,394136;7,394136;352,0031
7,394135;7,394135;352,2031
7,394135;7,394135;352,2031
7,394138;7,394138;352,4031
7,394138;7,394138;352,4031
7,394136;7,394136;352,6031
7,394136;7,394136;352,6031
7,394135;7,394135;352,8031
7,394135;7,394135;352,8031
7,394137;7,394137;353,0031
7,394137;7,394137;353,0031
7,394136;7,394136;353,2032
7,394136;7,394136;353,2032
7,394136;7,394136;353,4032
7,394136;7,394136;353,4032
7,394136;7,394136;353,6032
7,394136;7,394136;353,6032
7,394136;7,394136;353,8032
7,394136;7,394136;353,8032
7,394137;7,394137;354,0032
7,394137;7,394137;354,0032
7,394135;7,394135;354,2032
7,394135;7,394135;354,2032
7,394137;7,394137;354,4032
7,394137;7,394137;354,4032
7,394135;7,394135;354,6032
7,394135;7,394135;354,6032
7,394137;7,394137;354,8033
7,394137;7,394137;354,8033
7,394137;7,394137;355,0033
7,394137;7,394137;355,0033
7,394138;7,394138;355,2033
7,394138;7,394138;355,2033
7,394136;7,394136;355,4033
7,394136;7,394136;355,4033
7,394138;7,394138;355,6033
7,394138;7,394138;355,6033
7,394136;7,394136;355,8033
7,394136;7,394136;355,8033
7,394135;7,394135;356,0033
7,394135;7,394135;356,0033
7,394137;7,394137;356,2033
7,394137;7,394137;356,2033
7,394135;7,394135;356,4034
7,394135;7,394135;356,4034
7,394135;7,394135;356,6034
7,394135;7,394135;356,6034
7,394137;7,394137;356,8034
7,394137;7,394137;356,8034
7,394136;7,394136;357,0034
7,394136;7,394136;357,0034
7,394137;7,394137;357,2034
7,394137;7,394137;357,2034
7,394137;7,394137;357,4034
7,394137;7,394137;357,4034
7,394137;7,394137;357,6034
7,394137;7,394137;357,6034
7,394137;7,394137;357,8034
7,394137;7,394137;357,8034
7,394137;7,394137;358,0034
7,394137;7,394137;358,0034
7,394137;7,394137;358,2035
7,394137;7,394137;358,2035
7,394137;7,394137;358,4035
7,394137;7,394137;358,4035
7,394135;7,394135;358,6035
7,394135;7,394135;358,6035
7,394137;7,394137;358,8035
7,394137;7,394137;358,8035
7,394137;7,394137;359,0035
7,394137;7,394137;359,0035
7,394134;7,394134;359,2035
7,394134;7,394134;359,2035
7,394136;7,394136;359,4035
7,394136;7,394136;359,4035
7,394135;7,394135;359,6035
7,394135;7,394135;359,6035
7,394137;7,394137;359,8036
7,394137;7,394137;359,8036
7,394135;7,394135;360,0036
7,394135;7,394135;360,0036
7,394137;7,394137;360,2036
7,394137;7,394137;360,2036
7,394135;7,394135;360,4036
7,394135;7,394135;360,4036
7,394137;7,394137;360,6036
7,394137;7,394137;360,6036
7,394137;7,394137;360,8036
7,394137;7,394137;360,8036
7,394136;7,394136;361,0036
7,394136;7,394136;361,0036
7,394138;7,394138;361,2036
7,394138;7,394138;361,2036
7,394136;7,394136;361,4037
7,394136;7,394136;361,4037
7,394136;7,394136;361,6037
7,394136;7,394136;361,6037
7,394137;7,394137;361,8037
7,394137;7,394137;361,8037
7,394137;7,394137;362,0037
7,394137;7,394137;362,0037
7,394137;7,394137;362,2037
7,394137;7,394137;362,2037
7,394136;7,394136;362,4037
7,394136;7,394136;362,4037
7,394136;7,394136;362,6037
7,394136;7,394136;362,6037
7,394136;7,394136;362,8037
7,394136;7,394136;362,8037
7,394136;7,394136;363,0038
7,394136;7,394136;363,0038
7,394137;7,394137;363,2038
7,394137;7,394137;363,2038
7,394137;7,394137;363,4038
7,394137;7,394137;363,4038
7,394135;7,394135;363,6038
7,394135;7,394135;363,6038
7,394137;7,394137;363,8038
7,394137;7,394137;363,8038
7,394135;7,394135;364,0038
7,394135;7,394135;364,0038
7,394137;7,394137;364,2038
7,394137;7,394137;364,2038
7,394135;7,394135;364,4038
7,394135;7,394135;364,4038
7,394138;7,394138;364,6039
7,394138;7,394138;364,6039
7,394136;7,394136;364,8039
7,394136;7,394136;364,8039
7,394137;7,394137;365,0039
7,394137;7,394137;365,0039
7,394136;7,394136;365,2039
7,394136;7,394136;365,2039
7,394137;7,394137;365,4039
7,394137;7,394137;365,4039
7,394137;7,394137;365,6039
7,394137;7,394137;365,6039
7,394135;7,394135;365,8039
7,394135;7,394135;365,8039
7,394138;7,394138;366,0039
7,394138;7,394138;366,0039
7,394134;7,394134;366,2039
7,394134;7,394134;366,2039
7,394137;7,394137;366,404
7,394137;7,394137;366,404
7,394135;7,394135;366,604
7,394135;7,394135;366,604
7,394137;7,394137;366,804
7,394137;7,394137;366,804
7,394136;7,394136;367,004
7,394136;7,394136;367,004
7,394137;7,394137;367,204
7,394137;7,394137;367,204
7,394136;7,394136;367,404
7,394136;7,394136;367,404
7,394137;7,394137;367,604
7,394137;7,394137;367,604
7,394136;7,394136;367,804
7,394136;7,394136;367,804
7,394135;7,394135;368,0041
7,394135;7,394135;368,0041
7,394137;7,394137;368,2041
7,394137;7,394137;368,2041
7,394137;7,394137;368,4041
7,394137;7,394137;368,4041
7,394137;7,394137;368,6041
7,394137;7,394137;368,6041
7,394135;7,394135;368,8041
7,394135;7,394135;368,8041
7,394137;7,394137;369,0041
7,394137;7,394137;369,0041
7,394134;7,394134;369,2041
7,394134;7,394134;369,2041
7,394137;7,394137;369,4041
7,394137;7,394137;369,4041
7,394134;7,394134;369,6042
7,394134;7,394134;369,6042
7,394137;7,394137;369,8042
7,394137;7,394137;369,8042
7,394136;7,394136;370,0042
7,394136;7,394136;370,0042
7,394135;7,394135;370,2042
7,394135;7,394135;370,2042
7,394136;7,394136;370,4042
7,394136;7,394136;370,4042
7,394137;7,394137;370,6042
7,394137;7,394137;370,6042
7,394136;7,394136;370,8042
7,394136;7,394136;370,8042
7,394136;7,394136;371,0042
7,394136;7,394136;371,0042
7,394137;7,394137;371,2043
7,394137;7,394137;371,2043
7,394135;7,394135;371,4043
7,394135;7,394135;371,4043
7,394137;7,394137;371,6043
7,394137;7,394137;371,6043
7,394134;7,394134;371,8043
7,394134;7,394134;371,8043
7,394137;7,394137;372,0043
7,394137;7,394137;372,0043
7,394135;7,394135;372,2043
7,394135;7,394135;372,2043
7,394136;7,394136;372,4043
7,394136;7,394136;372,4043
7,394136;7,394136;372,6043
7,394136;7,394136;372,6043
7,394136;7,394136;372,8044
7,394136;7,394136;372,8044
7,394135;7,394135;373,0044
7,394135;7,394135;373,0044
7,394138;7,394138;373,2044
7,394138;7,394138;373,2044
7,394137;7,394137;373,4044
7,394137;7,394137;373,4044
7,394135;7,394135;373,6044
7,394135;7,394135;373,6044
7,394137;7,394137;373,8044
